Activity Year, Respondent ID, Agency Code, Federal Tax ID, Respondent Name, Respondent Mailing Address, Respondent City, Respondent State, Respondent ZIP Code, Parent Name, Parent Address, Parent City, Parent State, Parent ZIP Code,LAR Count
2017,0000009529,3,39-0634390,State Bank of Newburg,"300 Congress Dr/Hwy 33, PO Box 20",Newburg,WI,53060,"SBN Community Bancorp, Inc.","300 Congress Dr/Hwy 33, PO Box 20",Newburg,WI,53060,186
2017,0000002643,5,47-0380194,LPS Employees Federal Credit Union,"5625 O St., Ste 106",Lincoln,NE,68510,,,,,,136
2017,0000011539,3,57-0159980,Enterprise Bank of SC,13497 Broxton Bridge Rd.,Ehrhardt,SC,29081,,,,,,205
2017,0000697633,9,63-0476286,COMPASS BANK,15 SOUTH 20TH ST,BIRMINGHAM,AL,35233,COMPASS BANCSHARES INC,15 SOUTH 20TH STREET,BIRMINGHAM,AL,35233,13205
2017,0000021074,3,75-1405029,Texas Bank,P O Box 1190,Henderson,TX,75653,"Henderson Texas Bancshares, Inc.",1120 HWY 79 N,Henderson,TX,75652,163
2017,0000014662,3,37-1127534,TRUSTBANK,"600 EAST MAIN STREET, PO BOX 158",OLNEY,IL,62450,"Rich Land Bancorp, Inc.","600 E Main St, PO Box 158",Olney,IL,62450,103
2017,0000034888,3,22-3621091,PARKEBANK,"P.O. Box 40, 601 Delsea Drive",Sewell,NJ,08080,,,,,,878
2017,0000011821,3,81-0160150,Little Horn State Bank,PO Box 530,Hardin,MT,59034,,,,,,43
2017,0000019755,3,72-0643664,South Lafourche Bank,PO Box 489,Larose,LA,70373,"Lafourche Bancshares, Inc",PO Box 489,Larose,LA,70373,395
2017,35-2531176,7,35-2531176,FLC MORTGAGE LLC,55 Beattie Place MS-002,Greenville,SC,29601,FRANKLYN STREET LLC,200 Meeting Street,Charleston,SC,29401,53
2017,0000057162,3,55-0780787,MAIN STREET BANK,"2001 Main Street, Suite 100",Wheeling,WV,26003,Main Street Financial Services Corp.,"2001 Main St., Suite 100",Wheeling,WV,26003,366
2017,0000010643,3,47-0294050,Security State Bank,624 Main St,Ansley,NE,68814,,,,,,264
2017,0000027086,3,59-2664950,Charlotte State Bank & Trust,1100 Tamiami Trail,Port Charlote,FL,33953,,,,,,114
2017,0000017614,3,48-0216340,Farmers Bank & Trust,1017 Harrison,Great Bend,KS,67530,,,,,,191
2017,0000705278,1,15-0523515,Geddes Federal Savings and Loan Association,2208 West Genesee Street,Syracuse,NY,13219,,,,,,414
2017,0000060705,5,74-1260543,TDECU,1001 FM 2004,LAKE JACKSON,TX,77566,,,,,,1988
2017,0003019982,2,54-1968622,The Freedom Bank of Virginia,10555 Main Street,Fairfax,VA,22030,,,,,,656
2017,0000066331,5,91-0557925,SOUND CREDIT UNION,1331 BROADWAY,TACOMA,WA,98402,,,,,,1010
2017,46-1843436,7,46-1843436,"ASCENT HOME LENDING, LLC","5600 W. LOVERS LANE, SUITE 211",DALLAS,TX,75209,CORNERSTONE MTG PARTNERS LLC,"1177 WEST LOOP SOUTH, SUITE 200",HOUSTON,TX,77027,278
2017,0000068563,5,01-0213357,DOWN EAST CREDIT UNION,23 Third Ave,Baileyville,ME,04694,,,,,,135
2017,0000033761,3,41-1729082,Village Bank,3350 Bridge Street NW,St Francis,MN,55070,Village Bancorp,9298 Central Avenue NE,Blaine,MN,55434,83
2017,0000008878,3,64-0258020,STATE BANK AND TRUST COMPANY,147 SOUTH RAILROAD AVENUE,BROOKHAVEN,MS,39601,STATE CAPITAL CORPORATION,P.O. BOX 8287,GREENWOOD,MS,38935-8287,812
2017,0000704347,1,91-1609689,RIVERVIEW COMMUNITY BANK,PO BOX 872290,VANCOUVER,WA,98687,,,,,,256
2017,0000058935,3,26-4536354,R BANK,3600 E PALM VALLEY BLVD,ROUND ROCK,TX,78665,R CORP,3600 E PALM VALLEY BLVD,ROUND ROCK,TX,78665,206
2017,0003253571,2,41-2046430,WASHINGTONFIRST BANK,"11921 Freedom Drive, Suite 250",Reston,VA,20190,"WashingtonFirst Bankshares, Incorporated and Subsidiary","11921 Freedom Drive, Suite 250",Reston,VA,20190,231
2017,0000029548,3,63-0110181,PINNACLE BANK,1811 2nd Avenue,Jasper,AL,35501,,,,,,43
2017,0000000296,3,61-0126130,Bank of Edmonson County,PO Box 99,Brownsville,KY,42210-0099,,,,,,146
2017,0002736451,2,54-1880861,New Peoples Bank Inc.,PO Box 1810,Honaker,VA,24260-1810,,,,,,660
2017,0000703587,1,31-4178880,FIDELITY FEDERAL SAVINGS AND LOAN ASSOCIATION,"60 North Sandusky Street, P.O. Box 279",Delaware,OH,43015,,,,,,105
2017,0000010576,3,41-0300300,FIRST SOUTHEAST BANK,3 MAIN AVE NORTH PO BOX 429,HARMONY,MN,55939,FIRST SOUTHEASTERN BANC GROUP,3 MAIN AVE NORTH PO BOX 429,HARMONY,MN,55939,53
2017,0000671147,2,42-0376810,Primebank,37 1st Ave NW,Le Mars,IA,51031,Primebank Inc.,37 1st Ave NW,Le Mars,IA,51031,374
2017,27-1365466,5,27-1365466,CCFCU FUNDING LLC,4 WINNERS CIRCLE,ALBANY,NY,12205,,,,,,1800
2017,0000068654,5,41-0280115,MILL CITY CREDIT UNION,10653 WAYZATA BLVD,MINNETONKA,MN,55305,,,,,,369
2017,0000028316,3,72-0184470,FIDELITY BANK,201 St. Charles Ave Suite 2710,New Orleans,LA,70170,,,,,,5367
2017,0000706707,1,59-0969721,First Federal Bank of Florida,4705 US HWY 90 W,Lake City,FL,32055,,,,,,8826
2017,36-4569955,7,36-4569955,MEMBER HOME LOAN LLC,9601 JONES RD STE 108,HOUSTON,TX,77065,,,,,,1229
2017,0000066154,2,62-0179380,Decatur County Bank,56 N. Pleasant St.,Decaturville,TN,38329,,,,,,43
2017,0000016325,1,59-1521267,Continental National Bank,1801 SW 1st Street,Miami,FL,33135-9890,,,,,,112
2017,0000021943,3,94-2261923,TRI COUNTIES BANK,63 CONSTITUTION DRIVE,CHICO,CA,95973,TRICO BANCSHARES,63 CONSTITUTION DRIVE,CHICO,CA,95973,1445
2017,0000017145,3,47-0098350,Heritage Bank,110 E 9th St,Wood River,NE,68883,,,,,,75
2017,61-1763484,7,61-1763484,"RS Lending, Inc.","525 Market St., Ste 2800",San Francisco,CA,94105,"RealtyShares, Inc.","525 Market St., Ste 2800",San Francisco,CA,94105,522
2017,27-4605051,3,27-4605051,Richmac Funding LLC,"11555 N. Meridian Street, Suite 400",Carmel,IN,46032,Merchants Bank of Indiana,11555 N. Meridian Street,Carmel,IN,46032,15
2017,0000014028,3,72-0201420,First Guaranty Bank,400 East Thomas Street,Hammond,LA,70401,,,,,,263
2017,0000702502,1,57-0226455,FIRST PIEDMONT FEDERAL SLA,1229 W FLOYD BAKER BLVD,GAFFNEY,SC,29341,,,,,,305
2017,0002793593,2,62-1743353,Southern Bank of Tennessee,1499 N. Mt. Juliet Rd.,Mt. Juliet,TN,37122-3315,,,,,,308
2017,0000003412,5,35-0892707,AAA FEDERAL CREDIT UNION,1112 BENDIX DR,SOUTH BEND,IN,46628,,,,,,37
2017,0000001133,5,01-0247679,TrademarkFCU,44 Edison Drive,Augusta,ME,04330,,,,,,55
2017,74-3038404,7,74-3038404,HOMESTAR FINANCIAL CORPORATION,"332 WASHINGTON STREET, NW",GAINESVILLE,GA,30501,,,,,,12637
2017,0000000310,3,72-0124920,The Highlands Bank,PO Box 248,Jackson,LA,70748,"BOJ Bancshares, Inc",1542 Charter Street,Jackson,LA,70748,50
2017,0000009963,3,62-0198065,F&M BANK,50 FRANKLIN ST,CLARKSVILLE,TN,37040,F&M FINANCIAL CORPORATION,50 FRANKLIN ST,CLARKSVILLE,TN,37040,3375
2017,0000060377,5,41-0418235,Minnesota Power Employees Credit Union,30 W Superior St. Ste. 126,Duluth,MN,55802,,,,,,28
2017,0000029061,3,56-0424070,"TARBORO SAVINGS BANK, SSB",PO Box 190; 501 N. Main Street,Tarboro,NC,27886,,,,,,22
2017,27-0191461,7,27-0191461,"CONSUMER LOAN SERVICES, LLC",811 MONITOR STREET,LA CROSSE,WI,54603,,,,,,342
2017,0000095659,2,73-0363880,The Morris State Bank,800 West Ozark,Morris,OK,74445,,,,,,67
2017,0000063189,5,48-0126615,White Eagle Credit Union,2830 Ohio,Augusta,KS,67010,,,,,,175
2017,0000703468,1,36-1559567,North Side Federal Savings and Loan,5159 N Clark Street,Chicago,IL,60640,,,,,,13
2017,0000066760,5,39-1020437,Premier Financial Credit Union,2017 Main Street,New Holstein,WI,53061,,,,,,221
2017,20-2718340,7,20-2718340,"PREMIER MORTGAGE RESOURCES, LL",1325 NW FLANDERS ST,PORLTAND,OR,97209,,,,,,2541
2017,0000006991,1,41-0413985,Miners NB of Eveleth,401 Grant Ave,Eveleth,MN,55734,,,,,,106
2017,0000067982,5,62-6040210,OLD HICKORY CREDIT UNION,1000 INDUSTRIAL ROAD,OLD HICKORY,TN,37138,,,,,,196
2017,0000032348,3,56-0425630,"Taylorsville Savings Bank, SSB",107 Main Ave Dr,Taylorsville,NC,28681,,,,,,75
2017,0000067452,5,74-1301485,Texas Health Credit Union,4800 Grover Ave,Austin,TX,78756,,,,,,58
2017,0000058699,3,26-0810235,Optima Bank & Trust,2 Harbour Place,Portsmouth,NH,03801,,,,,,397
2017,0000066742,5,39-0823125,WESTCONSIN CREDIT UNION,444 BROADWAY,MENOMONIE,WI,54751,,,,,,2051
2017,0002631846,2,41-1913560,North American Banking Company,2230 Albert Street,Roseville,MN,55113,,,,,,28
2017,94-2479776,7,94-2479776,REDWOOD MORTGAGE CORP.,"177 BOVET RD., SUITE 520",SAN MATEO,CA,94402,,,,,,77
2017,0000068609,5,91-0567189,Our Community Credit Union,526 W Cedar/PO Box 1670,Shelton,WA,98584,,,,,,11
2017,7053700008,7,22-2985976,JERSEY MORTGAGE COMPANY,511 SOUTH AVENUE EAST,CRANFORD,NJ,07016,,,,,,1398
2017,0000015671,3,57-0142030,BANK OF CLARENDON,106 S BROOKS ST,MANNING,SC,29102,,,,,,82
2017,0000062665,5,93-0496543,CWCCU,7101 Supra Dr SW,Albany,OR,97322,NA,7101 Supra Dr SW,Albany,OR,97322,147
2017,0000067535,5,75-0813379,DATCU,5940 SOUTH INTERSTATE 35 EAST,CORINTH,TX,76210,,,,,,1071
2017,35-1616238,7,35-1616238,RUOFF MORTGAGE COMPANY,1700 MAGNAVOX WAY SUITE 220,FORT WAYNE,IN,46804,,,,,,13582
2017,0000005962,3,34-4369660,Sutton Bank,1 South Main St,Attica,OH,44807,,,,,,125
2017,0000002792,5,04-2148710,Notre Dame Community Federal Credit Union,659 Eastern Avenue,Fall River,MA,02723,,,,,,21
2017,23-2769131,7,23-2769131,Finance of America Mortgage LL,300 Welsh Road Building 5,Horsham,PA,19044,,,,,,84912
2017,0000701735,1,48-0123640,Argentine Federal Savings,3004 Strong Avenue,Kansas City,KS,66106,,,,,,40
2017,0000009293,5,94-1432367,Yolo Federal Credit Union,266 West Main Street,Woodland,CA,95695,,,,,,195
2017,0000013601,5,04-2297446,SHREWSBURY FEDERAL CREDIT UNIO,489 BOSTON TURNPIKE,SHREWSBURY,MA,01545,,,,,,101
2017,0000062641,5,94-1530642,Sacramento Credit Union,800 H St,Sacramento,CA,95814,,,,,,259
2017,0000010118,1,22-0998445,"First Hope Bank, a National Ba",1301 Hope-Bridgeville Road,Hope,NJ,07844,First Hope Bancorp,1301 Hope Bridgeville Road,Hope,NJ,07844,222
2017,0000016288,3,58-0512180,Southern Bank,P.O. Box 100,Sardis,GA,30456,,,,,,108
2017,0000018223,3,06-0299530,COLLINSVILLE SAVINGS BANK,136 MAIN STREET,CANTON,CT,06019,Connecticut Mutual Holding Co,PO Box 1019,Winsted,CT,06098,60
2017,0000017308,3,99-0080213,Central Pacific Bank,P.O. Box 3590,Honolulu,HI,96811,,,,,,1566
2017,39-2051009,7,39-2051009,"Commonwealth Mortgage, LLC",600 West Cummings Park Suite 2500,Woburn,MA,01801,,,,,,2137
2017,0000064131,5,23-0961140,PA STATE EMPLOYEES C U,PO BOX 67013,HARRISBURG,PA,17106-7013,,,,,,3312
2017,0000063805,5,38-1418180,Christian Financial Credit Union,18441 Utica Rd,Roseville,MI,48066,,,,,,181
2017,0000068442,5,01-6015389,PeoplesChoice Credit Union,23 Industrial Park Rd,Saco,ME,04072,,,,,,1
2017,0000067921,5,95-0944725,Long Beach Firemen's Credit Union,2245 Argonne Avenue,Long Beach,CA,90815,N/A,,,,,56
2017,0000057552,3,30-0095698,First Capital Bank,7575 Poplar Avenue,Germantown,TN,38138,"Germantown Capital Corp., Inc",7575 Poplar Avenue,Germantown,TN,38138,23
2017,0000016892,1,74-2063218,WOODFOREST NATIONAL BANK,25231 Grogan's Mill Road,The Woodlands,TX,77380-3103,Woodforest Financial Group,1330 Lake Robbins Drive,The Woodlands,TX,77380-3266,6060
2017,0000019401,5,14-6077731,TEG Federal Credit Union,1 Commerce St.,Poughkeepsie,NY,12603,,,,,,383
2017,0000009109,5,94-1284912,FAST FCU,312 W. 7th Street,Hanford,CA,93230,,,,,,175
2017,0000021928,3,45-0323019,Kirkwood Bank & Trust Co,2911 N 14th Street,Bismarck,ND,58503,,,,,,178
2017,0000001845,5,99-0073432,Aloha Pacific FCU,832 South Hotel Street,Honolulu,HI,96813,,,,,,450
2017,0000005267,1,35-0613236,Riddell National Bank,1 East National Ave,Brazil,IN,47834,RNB Corp.,1 East National Ave,Brazil,IN,47834,289
2017,0000015032,3,38-0541400,FIRST STATE BANK,24300 LITTLE MACK,ST CLAIR SHORES,MI,48080,,,,,,506
2017,0000015037,1,41-0138450,American Heritage Natl Bank,24 2nd St S,Long Prairie,MN,56347-0509,,,,,,166
2017,0000000491,5,74-1115584,MOBILOIL FEDERAL CREDIT UNION,PO BOX 12849,BEAUMONT,TX,77726,,,,,,279
2017,0000024833,1,26-2000576,"SUMMIT BANK, N. A.",PO Box 15428,Panama City,FL,32406,"Summit Financial Enterprises, Inc",101 W 23rd Street,Panama City,FL,32405,63
2017,0000020504,3,58-1111076,AMERIS BANK,300 SOUTH MAIN STREET,MOULTRIE,GA,31768,AMERIS BANCORP,310 FIRST STREET SE,MOULTRIE,GA,31768,10212
2017,26-2851612,7,26-2851612,"PLATINUM FINANCIAL FUNDING, LL",1913 GUNBARREL ROAD,CHATTANOOGA,TN,37421,,,,,,924
2017,0000016546,3,72-1176368,JD BANK,P O BOX 730,JENNINGS,LA,70546,"JEFF DAVIS BANCSHARES, INC.",P O BOX 730,JENNINGS,LA,70546,796
2017,0002788496,2,54-1921183,UNION MORTGAGE GROUP,"1051 East Cary Street, Suite 1200",Richmond,VA,23219,Union Bank & Trust,24010 Partnership Blvd,Ruther Glen,VA,22546,2107
2017,36-4115595,7,36-4115595,DRAPER AND KRAMER MORTGAGE COR,1431 OPUS PLACE SUITE 200,DOWNERS GROVE,IL,60515,Draper and Kramer,33 W. Monroe,Chicago,IL,60603,8584
2017,0000001733,5,99-0073450,HICKAM FEDERAL CREDIT UNION,PO BOX 30025,HONOLULU,HI,96820,,,,,,186
2017,0000067836,5,04-2391206,SHARON CREDIT UNION,30 POND STREET,SHARON,MA,02067,,,,,,527
2017,0000022553,1,39-1739126,American National Bank Fox Cities,2200 N Richmond St,Appleton,WI,54911,,,,,,46
2017,0000700358,1,36-1788644,A J SMITH FEDERAL SAVINGS BANK,14757 S CICERO AVE,MIDLOTHIAN,IL,60445,,,,,,43
2017,46-1389922,7,46-1389922,EVERLEND MORTGAGE COMPANY,"5300 SOUTH 360 WEST, SUITE 350",SALT LAKE CITY,UT,84123,SECURITY NATIONAL FINANCIAL CO,5300 SOUTH 360 WEST,SALT LAKE CITY,UT,84123,70
2017,0000001833,3,35-0683790,State Bank of Lizton,900 E. 56th Street,Brownsburg,IN,46112,,,,,,77
2017,0000024568,5,41-0415960,TOPLINE FEDERAL CREDIT UNION,9353 JEFFERSON HWY,MAPLE GROVE,MN,55369,,,,,,470
2017,0000067347,5,59-0653174,BrightStar Credit Union,5901 Del Lago Cir,Sunrise,FL,33313,,,,,,512
2017,0000022157,5,75-1486899,SOUTHWEST AIRLINES FCU,2340 SHORECREST,DALLAS,TX,75235,,,,,,570
2017,0000017057,5,55-0483573,WEST VIRGINIA FEDERAL CREDIT UNION,318 5TH AVENUE,SOUTH CHARLESTON,WV,25303,,,,,,181
2017,0000020369,3,37-0924892,HEARTLAND BANK AND TRUST COM,401 N  HERSHEY RD,BLOOMINGTON,IL,61704,HEARTLAND BANCORP,401 N HERSHEY RD,BLOOMINGTON,IL,61704,1228
2017,91-1395192,7,91-1395192,"NETWORK MORTGAGE SERVICES, INC","19101 36TH AVE W, SUITE 103",LYNNWOOD,WA,98036,,,,,,161
2017,47-3619422,7,47-3619422,Clara Lending Co,222 Sutter Street 8FL,San Francisco,CA,94108,Expedite,222 Sutter Street 8FL,San Francisco,CA,94108,902
2017,0000005768,3,35-0317770,THE FOUNTAIN TRUST COMPANY,615 THIRD ST.,COVINGTON,IN,47932,,,,,,262
2017,0000001426,3,43-0271450,Focus Bank,PO Box 99,Charleston,MO,63834,,,,,,551
2017,0000013078,1,41-0482920,PIONEER NATIONAL BANK OF DULUTH,331 N CENTRAL AVE,DULUTH,MN,55807,,,,,,29
2017,47-3715280,7,47-3715280,S&S Financial,23332 Mill Creek Drive #235,Laguna Hills,CA,92653,,,,CA,,193
2017,0000001464,3,16-0341640,Bank of Holland,12 South Main St.,Holland,NY,14080,,,,,,190
2017,20-3450673,3,20-3450673,BEACH CMNTY MTG SERVICES INC,11 NE Racetrack RD Suite A,Fort Walton Beach,FL,32547,Beach Community Bank,17 Eglin Pkwy SE,Fort Walton Beach,FL,32548,430
2017,45-5139677,7,45-5139677,BNB FINANCIAL INC,700 N BRAND BLVD SUITE 800,GLENDALE,CA,91203,,,,,,160
2017,0000028453,3,91-0260220,TIMBERLAND BANK,624 SIMPSON AVE,HOQUIAM,WA,98550,"TIMBERLAND BANCORP, INC",624 SIMPSON AVE,HOQUIAM,WA,98550,651
2017,0000068046,5,04-1144988,Naveo Credit Union,493 Somerville Avenue,Somerville,MA,02143,,,,,,411
2017,0000014163,1,48-0220810,First National Bank,202 E 11th,Goodland,KS,67735,,,,,,57
2017,0000001383,3,41-0556650,State Bank of Belle Plaine,"201 W Main St., PO Box 87",Belle Plaine,MN,56011,,,,,,22
2017,0000005547,1,73-0181535,First National Bank & Trust Co,PO Box 1130,Chickasha,OK,73023-1130,"First Independent Bancorp, Inc",PO Box 1130,Chickasha,OK,73023-1130,203
2017,0000067252,5,63-6046132,ALABAMA TEACHERS CREDIT UNION,702 WALNUT ST,GADSDEN,AL,35901,,,,,,412
2017,0000006813,1,41-0136323,FIRST NATIONAL BANK,"PO Box N, 31 Central Street E",Bagley,MN,56621,"First National Agency, Inc.",124 W. 1st St.,Fosston,MN,56542,71
2017,0000917742,9,39-1941673,Associated Bank NA,200 North Adams Street,Green Bay,WI,54301,Associated Bank-Corp,433 Main Street,Green Bay,WI,54301,17414
2017,06-1652426,7,06-1652426,MEMBER OPTIONS LLC,1936 ARLINGTONG BLVD.,CHARLOTTESVILLE,VA,22903,UNIVERSITY OF VA COMM CU,3300 BERKMAR DRIVE,CHARLOTTESVILLE,VA,22901,199
2017,0000060345,5,62-0678664,Johnsonville TVA Employees CU,209 Hwy 641 North,Camden,TN,38320,,,,,,104
2017,0000000253,3,42-0386770,Luana Savings Bank,100 Harvest Drive,Luana,IA,52156,,,,,,1309
2017,0000061089,5,31-0395830,Homeland Credit Union,310 Caldwell St,Chillicothe,OH,45601,,,,,,90
2017,0000001435,3,47-0153340,EXCHANGE BANK,14 LABARRE STREET,GIBBON,NE,68840,EXCHANGE COMPANY,3110 2ND AVENUE,KEARNEY,NE,68847,536
2017,0000034468,3,47-0805019,TWO RIVERS BANK,555 SOUTH 19TH STREET,BLAIR,NE,68008,,,,,,58
2017,0000034517,3,62-1663360,Peoples Bank of East Tennessee,4511 U.S. Hwy 411,Madisonville,TN,37354-1573,,,,,,144
2017,1048900004,7,43-1743210,"CORNERSTONE MORTGAGE, INC.",17280 NORTH OUTER 40 RD.,CHESTERFIELD,MO,63005,,,,,,6711
2017,0000019234,3,72-0593448,"American Bank & Trust Company, Inc.",1819 N. Columbia St.,Covington,LA,70433-5648,"American Bankshares, Inc.",1819 N. Columbia St.,Covington,LA,70433-5648,158
2017,0000057888,3,20-1026416,NewDominion Bank,1111 Metropolitan Avenue Suite 500,Charlotte,NC,28204,,,,,,217
2017,0000066116,5,86-0098349,Tucson Old Pueblo Credit Union,2500 E 22nd St,Tucson,AZ,85713,,,,,,22
2017,0000013573,5,57-0407317,ArrowPointe FCU,2760 Home Depot Blvd.,Rock Hill,SC,29732,,,,,,130
2017,0000061170,5,59-0705380,First Florida Credit Union,500 West 1st Street,Jacksonville,FL,32203-3310,n/a,n/a,n/a,,,670
2017,30-0889616,7,30-0889616,Trinity Oaks Mortgage,204A N I35E,Red Oak,TX,75154,,,,,,541
2017,0000062031,5,48-0612011,HEARTLAND CREDIT UNION,900 EAST 23RD AVENUE,HUTCHINSON,KS,67502,,,,,,791
2017,0000009486,3,93-0140734,Clackamas County Bank,38975 Proctor Blvd,Sandy,OR,97055,,,,,,113
2017,0000009094,5,83-0176464,WYHY FEDERAL CREDIT UNION,1715 Stillwater Ave,Cheyenne,WY,82009-7359,,,,,,90
2017,0000010844,1,83-0129675,"BANK OF BRIDGER, N.A",101 SOUTH MAIN,BRIDGER,MT,59014,,,,,,84
2017,0000014995,3,39-0273600,RIVER BANK,"145 N MAIN ST, P.O. Box 280",STODDARD,WI,54658,,,,,,191
2017,0000708286,1,72-1024583,Homeland Federal Savings Bank,PO Box 250,Columbia,LA,71418,,,,,,322
2017,0000024585,5,64-0429410,Mississippi Federal Credit Uni,P. O. Box 55889,Jackson,MS,39296,,,,,,38
2017,0000463735,9,64-0169065,WHITNEY BANK,2510 14th Street,Gulfport,MS,39501,Hancock Holding Company,"2510 14th Street, One Hancock Plaza",Gulfport,MS,39501,8480
2017,0000002191,5,91-0564732,Fibre Federal Credit Union,PO Box 1234,Longview,WA,98632,,,,,,851
2017,5222209998,7,87-0415314,First Colony Mortgage Corporation,508 W 800 North,Orem,UT,84057,,,,UT,,4143
2017,0000011415,3,41-0557060,Harvest Bank,PO Box 70,Kimball,MN,55353,Cattail Bancshares,5209 County Rd. 4 N.E.,Atwater,MN,56209,47
2017,0000702349,1,52-0230272,Arundel Federal Savings Bank,"655 Crain Highway, S.",Glen Burnie,MD,21061-3856,,,,,,223
2017,0000006912,5,52-6038899,GEICO FEDERAL CREDIT UNION,5260 Western Avenue,Chevy Chase,MD,20815,,,,,,36
2017,0000011798,1,48-0314805,First National Bank,1201 W Amity,Louisburg,KS,66053,,,,,,36
2017,0000014462,5,16-0871756,ONTARIO SHORES FCU,"2890 Transit Rd, PO Box 9",Newfane,NY,14108-0009,,,,,,45
2017,0000000060,5,46-0225850,Sioux Falls FCU,700 E 14th Street,Sioux Falls,SD,57104,,,,,,605
2017,0000063532,5,31-4415974,"ATOMIC CREDIT UNION, INC.",711 BEAVER CREEK ROAD,PIKETON,OH,45661,,,,,,399
2017,0000000006,5,72-0444318,New Orleans Firemen's FCU,4401 W. Napoleon Ave.,Metairie,LA,70001,New Orleans Firemen's Federal,4401 W. Napoleon Avenue,Metairie,LA,70001,75
2017,0000026390,3,22-2499582,ATLANTIC STEWARDSHIP BANK,630 Godwin Avenue,Midland Park,NJ,07432,,,,,,152
2017,0000006487,1,15-0293643,First National Bank of Dryden,7 West Main St,Dryden,NY,13045,,,,,,94
2017,0000160360,2,93-0742995,Oregon Pacific Bank,1355 Highway 101,Florence,OR,97439,,,,,,102
2017,0000010523,3,72-0124890,BANK OF COMMERCE & TRUST CO.,P O BOX 246,CROWLEY,LA,70527-0246,,,,,,96
2017,0000007091,5,47-6026142,Metro Health Services FCU,14517 F Street Suite 211,Omaha,NE,68137,Metro Credit Union Mortgage,14509 F Street,Omaha,NE,68137,452
2017,0000009106,5,61-0549795,Class Act Federal Credit Union,3620 Fern Valley Rd,Louisville,KY,40219,,,,,,253
2017,0000068560,5,84-0808889,Red Rocks Credit Union,8195 Southpark Lane,Littleton,CO,80120,,,,,,705
2017,26-0777326,7,26-0777326,"ACOPIA, LLC",306 NORTHCREEK BOULEVARD SUITE 100,GOODLETTSVILLE,TN,37072,,,,,,8674
2017,0000060406,5,38-1582963,FreeStar Financial Credit Union,PO BOX 2800,MT CLEMENS,MI,48046,Same As Respondent,37570 S Gratiot Ave,Clinton Twp,MI,48036,251
2017,0000057620,3,75-3050342,ARIZONA BANK & TRUST,2036 E CAMELBACK RD,PHOENIX,AZ,85016,"HEARTLAND FINANCIAL USA, INC",1398 CENTRAL AVE,DUBUQUE,IA,52001,167
2017,0000703862,1,72-0186350,FLORIDA PARISHES BANK,1300 W. MORRIS AVE.,HAMMOND,LA,70403,FPB FINANCIAL CORP,1300 W. MORRIS AVE.,HAMMOND,LA,70403,382
2017,0000007087,1,39-0280840,The First National Bank of Riv,104 East Locust Street,River Falls,WI,54022,,,,,,214
2017,0000006680,5,63-0306292,AOD Federal Credit Union,334 Victory Drive,Bynum,AL,36253,,,,,,73
2017,0003467828,2,20-5356781,"Brand Mortgage Group, LLC","1255 Lakes Parkway, Bldg 300, St 200",Lawrenceville,GA,30043,The Brand Banking Company,106 Crogan Street,Lawrenceville,GA,30046,4880
2017,0000022618,3,41-1317505,REPUBLIC BANK INC,306 WEST SUPERIOR STREET,DULUTH,MN,55802,REPUBLIC BANCSHARES INC,306 WEST SUPERIOR STREET,DULUTH,MN,55802,98
2017,0000001655,3,43-0170170,THE BANK OF OLD MONROE,"2100 HWY C, PO BOX 188",OLD MONROE,MO,63369,Cuivre River Bancshares Inc,2100 Hwy C,Old Monroe,MO,63369,277
2017,0000012241,3,47-0328540,Washington County Bank,1523 Washington St.,Blair,NE,68008,,,,,,129
2017,0000008867,3,41-0250590,Ultima Bank Minnesota,603 Hilligoss Blvd. SE,Fosston,MN,56542,,,,,,80
2017,0000060276,5,36-2372079,Northwest Community Credit Union,8930 Waukegan Road,Morton Grove,IL,60053,,,,,,4
2017,0000090308,3,01-1978230,WINCHESTER SAVINGS BANK,661 MAIN STREET,WINCHESTER,MA,01890,,,,,,144
2017,0000029981,3,38-0381552,EDGEWATER BANK,321 MAIN STREET,SAINT JOSEPH,MI,49085,EDGEWATER BANCORP,PO BOX 146,SAINT JOSEPH,MI,49085,148
2017,0000011739,3,39-1818410,BankORION,1114 4th Street,Orion,IL,61273,,,,,,212
2017,06-1522806,7,06-1522806,VILLAGE MORTGAGE COMPANY,30 TOWER LANE,AVON,CT,06001,,,,,,2032
2017,0000033758,3,45-0427679,STARION BANK,109 1ST STREET NW,MANDAN,ND,58554,STARION FINANCIAL,333 N 4TH ST,BISMARCK,ND,58501,524
2017,0000013596,1,31-4278465,The Peoples National Bank,110 N Main St. PO Box 111,New Lexington,OH,43764,,,,,,140
2017,0000000196,5,59-0642956,GTE FEDERAL CREDIT UNION,711 E HENDERSON AVENUE,TAMPA,FL,33602,,,,,,2857
2017,0000004097,1,74-0640690,National United,905 Main St,Gatesville,TX,76528,National United Bancshares,905 Main St,Gatesville,TX,76528,192
2017,0000062574,5,84-0500890,PREMIER MEMBERS CREDIT UNION,5505 ARAPAHOE AVE,BOULDER,CO,80303,,,,,,1004
2017,0000011299,3,37-0269850,FARMERS STATE BANK OF ALTO PASS,555 S. Commercial,Harrisburg,IL,62946,,,,,,235
2017,0000702130,1,39-0506400,NORTH SHORE BANK FSB,15700 West Bluemound Road,Brookfield,WI,53005-6073,,,,,,793
